Timestamp,X,Y,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Name_Pose
1740290494,-0.16366322950026316,-1.5094989831012697,0.0,0.0,-0.724278407194074,0.6895076423596879,pos1
1740290526,0.491773704285764,-0.7136191845691373,0.0,0.0,0.7777591816133328,0.628562371937868,pos2
1740290667,0.4672199082514376,0.3167760409519958,0.0,0.0,0.6726047995800034,0.7400018807962203,pos3
